2020-06-30 16:43:41.523,-82,1,-88,dev,47:9A:CE:3D:91:8D,D1808E984BE467F1B86BCE2DC56E4235
2020-06-30 16:43:41.809,-82,1,-88,dev,47:9A:CE:3D:91:8D,D1808E984BE467F1B86BCE2DC56E4235
2020-06-30 16:43:42.096,-82,1,-88,dev,47:9A:CE:3D:91:8D,D1808E984BE467F1B86BCE2DC56E4235
2020-06-30 16:43:42.408,-82,1,-88,dev,47:9A:CE:3D:91:8D,D1808E984BE467F1B86BCE2DC56E4235
2020-06-30 16:43:42.664,-82,1,-88,dev,47:9A:CE:3D:91:8D,D1808E984BE467F1B86BCE2DC56E4235
2020-06-30 16:43:42.947,-82,1,-88,dev,47:9A:CE:3D:91:8D,D1808E984BE467F1B86BCE2DC56E4235
2020-06-30 16:43:43.255,-82,1,-88,dev,47:9A:CE:3D:91:8D,D1808E984BE467F1B86BCE2DC56E4235
2020-06-30 16:43:43.535,-82,1,-88,dev,47:9A:CE:3D:91:8D,D1808E984BE467F1B86BCE2DC56E4235
2020-06-30 16:43:43.829,-80,1,-86,dev,47:9A:CE:3D:91:8D,D1808E984BE467F1B86BCE2DC56E4235
2020-06-30 16:43:44.121,-80,1,-86,dev,47:9A:CE:3D:91:8D,D1808E984BE467F1B86BCE2DC56E4235
2020-06-30 16:43:44.406,-80,1,-86,dev,47:9A:CE:3D:91:8D,D1808E984BE467F1B86BCE2DC56E4235
2020-06-30 16:43:44.674,-80,1,-86,dev,47:9A:CE:3D:91:8D,D1808E984BE467F1B86BCE2DC56E4235
2020-06-30 16:43:44.968,-80,1,-86,dev,47:9A:CE:3D:91:8D,D1808E984BE467F1B86BCE2DC56E4235
2020-06-30 16:48:43.467,-82,1,-88,dev,47:9A:CE:3D:91:8D,D1808E984BE467F1B86BCE2DC56E4235
2020-06-30 16:48:43.760,-82,1,-88,dev,47:9A:CE:3D:91:8D,D1808E984BE467F1B86BCE2DC56E4235
2020-06-30 16:48:44.045,-82,1,-88,dev,47:9A:CE:3D:91:8D,D1808E984BE467F1B86BCE2DC56E4235
2020-06-30 16:48:44.333,-82,1,-88,dev,47:9A:CE:3D:91:8D,D1808E984BE467F1B86BCE2DC56E4235
2020-06-30 16:48:44.915,-82,1,-88,dev,47:9A:CE:3D:91:8D,D1808E984BE467F1B86BCE2DC56E4235
2020-06-30 16:48:45.203,-82,1,-88,dev,47:9A:CE:3D:91:8D,D1808E984BE467F1B86BCE2DC56E4235
2020-06-30 16:48:45.473,-82,1,-88,dev,47:9A:CE:3D:91:8D,D1808E984BE467F1B86BCE2DC56E4235
2020-06-30 16:48:45.778,-82,1,-88,dev,47:9A:CE:3D:91:8D,D1808E984BE467F1B86BCE2DC56E4235
2020-06-30 16:48:46.059,-80,1,-86,dev,47:9A:CE:3D:91:8D,D1808E984BE467F1B86BCE2DC56E4235
2020-06-30 16:48:46.337,-80,1,-86,dev,47:9A:CE:3D:91:8D,D1808E984BE467F1B86BCE2DC56E4235
2020-06-30 16:48:46.918,-80,1,-86,dev,47:9A:CE:3D:91:8D,D1808E984BE467F1B86BCE2DC56E4235
2020-06-30 16:48:47.198,-80,1,-86,dev,47:9A:CE:3D:91:8D,D1808E984BE467F1B86BCE2DC56E4235
2020-06-30 16:52:59.382,-82,1,-88,dev,7E:4B:75:93:13:F7,35CD22CDFCD994B1DE17CE3CCB59BBE9
